similarity,combination
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'cat.sol', 'vat.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'cat.sol', 'vat.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'cat.sol', 'jug.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'fork.t.sol', 'flap.t.sol', 'vat.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'fork.t.sol', 'flap.t.sol', 'jug.t.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'fork.t.sol', 'flap.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'fork.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'fork.t.sol', 'vat.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'fork.t.sol', 'jug.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'flap.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'flap.t.sol', 'vat.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'flap.t.sol', 'jug.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'vow.sol', 'vat.t.sol', 'jug.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'jug.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'cat.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'fork.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'flap.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flop.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'cat.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'fork.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'flap.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'jug.sol', 'flap.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'fork.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'flap.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'vat.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'jug.t.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'cat.sol', 'flap.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'fork.t.sol', 'flap.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'fork.t.sol', 'vat.t.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'fork.t.sol', 'jug.t.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'fork.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flap.t.sol', 'vat.t.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flap.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'flap.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'vat.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'vat.t.sol', 'flap.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'vat.sol', 'jug.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'cat.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'fork.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'flap.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'jug.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'fork.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'flap.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'jug.t.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'cat.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'fork.t.sol', 'flap.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'fork.t.sol', 'vat.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'fork.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'fork.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'vat.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'flap.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'vat.t.sol', 'jug.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'vat.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'flop.t.sol', 'jug.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'fork.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'flap.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'jug.t.sol']
4,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'cat.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'fork.t.sol', 'flap.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'fork.t.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'fork.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'fork.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'flap.t.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'flap.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'flap.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'vat.t.sol', 'jug.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'vat.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'jug.sol', 'jug.t.sol', 'flap.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'fork.t.sol', 'flap.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'fork.t.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'fork.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'fork.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'flap.t.sol', 'vat.t.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'flap.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'flap.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'vat.t.sol', 'jug.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'vat.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'cat.sol', 'jug.t.sol', 'flap.sol']
2,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'fork.t.sol', 'flap.t.sol', 'vat.t.sol']
3,['flop.sol', 'vow.t.sol', 'join.sol', 'flip.sol', 'flip.t.sol', 'fork.t.sol', 'flap.t.sol', 'jug.t.sol']
